age3_SRR9126950,age3_SRR9127139,age3_SRR9127244,age18_SRR9126754,age18_SRR9126924,age18_SRR9127382,age18_SRR9127568
ENSMUSG00000086727,7.50010503642396,7.49167562693545,7.62783379095762,7.65674503363906,7.66680487319463,7.37361220162875,7.43069152363921
ENSMUSG00000100910,7.64176203741233,7.59317728033614,7.15534755650263,7.92380355270792,7.62776370966339,7.34441527708689,7.63082655947988
ENSMUSG00000026058,8.07802740675832,8.0516316595021,7.93293725147048,8.24526931250158,8.01100121543662,7.74945333070844,8.035218871428
ENSMUSG00000104313,7.80773644379563,7.52361074226693,7.73275084368912,7.34567513540741,7.2952239153033,7.53267725134233,7.58972305960448
ENSMUSG00000102926,7.4281446683255,7.49167562693545,7.56498630754562,7.64477733153368,7.66680487319463,7.15534755650263,7.49231920835324
ENSMUSG00000026134,8.20422319961247,8.42396720209672,8.27722255232609,8.29447347527971,8.36347210631939,8.292042819909,8.31035153828431
ENSMUSG00000121274,7.15534755650263,7.45630419594935,7.32304978962612,7.66842279091467,7.57367397133273,7.34441527708689,7.61075406426953
ENSMUSG00000004768,9.65059899855017,9.52221292283378,9.68216296661996,9.37985406732074,9.30331254103088,9.38419567396384,9.39417996919892
ENSMUSG00000042215,9.92126786586153,9.85149891438583,9.65036920375233,9.58010040474061,9.6859511906494,9.58138406306523,9.46530659952156
ENSMUSG00000042197,9.65059899855017,9.52854417924167,9.73018722556117,9.82772630854007,9.46120376439283,9.71341893835008,9.89769147595876
ENSMUSG00000042182,7.54057051620929,7.74474857604385,7.73275084368912,7.51909721423611,7.70296360709624,7.46372742373625,7.66854110995484
ENSMUSG00000026131,12.0281383528233,11.8807051500053,11.9283425772169,11.7459448692542,11.700121948826,12.0005514987373,12.4324026275685
ENSMUSG00000096992,8.05501347120001,7.86329928252329,7.93293725147048,8.14375263580914,7.9835165893862,7.97615225363408,8.09397299094281
ENSMUSG00000103001,7.3994172099243,7.45630419594935,7.32304978962612,7.56541851066184,7.5374470345106,7.37361220162875,7.56758675153254
ENSMUSG00000102336,7.64176203741233,7.62992247562742,7.79984854013182,7.97451920521721,7.64768632126158,7.61682852541026,7.63082655947988
ENSMUSG00000042111,9.1780190654692,9.29050781623827,9.16402037998036,9.20515651364638,9.30974980993185,9.35428077729317,9.24250410034659
ENSMUSG00000026127,10.4810789464189,10.482290390145,10.4357059545588,10.5221151279441,10.5290906158481,10.8108505341698,10.5814318294113
ENSMUSG00000100280,7.82946976559983,7.82353957863396,7.79984854013182,7.67982999481056,7.64768632126158,7.72957445632303,7.79677090502417
ENSMUSG00000026126,8.94983485895635,8.86026494145543,8.68356767395382,8.89746091993741,8.98024445892151,9.11396246900727,8.85337431348776
ENSMUSG00000037509,7.84005985434276,7.82353957863396,7.96664749504342,8.14375263580914,7.7201370530352,8.06700527723932,8.16634093485935
ENSMUSG00000037503,11.3748198092409,11.2698257911666,11.6732815293326,11.2319045338795,11.1694998956799,11.7586057869744,11.4988194637885
ENSMUSG00000104358,7.71179299334515,7.30603037319713,7.65621831015505,7.80952116539018,8.03753541292774,7.57691698408136,7.82480146012951
ENSMUSG00000026123,13.9087471473345,13.9086421852175,13.9656196645103,13.7553994101022,13.8149778828511,13.9154420159682,13.551774165688
ENSMUSG00000104417,7.45409316933013,7.62992247562742,7.15534755650263,7.76310494307607,7.6760904803528,7.46372742373625,7.54415627030192
ENSMUSG00000140969,7.69854075849508,7.56680117344482,7.56498630754562,7.70190019767733,7.60693051310761,7.66505670938747,7.49231920835324
ENSMUSG00000045216,11.6279755619562,11.6432853528063,11.4372817514448,11.7525508030839,11.4562657853946,11.785619322094,11.3143748905337
