baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_name
ENSMUSG00000036887,565.904302233687,1.24952653366039,0.225153612618901,5.5496623799475,2.86221799082206e-08,1.40344088816642e-05,C1qa
ENSMUSG00000039911,186.497888067628,0.911727744396309,0.250133822439083,3.64495986790571,0.000267433530801837,0.0225936158944646,Spsb1
ENSMUSG00000028970,123.413796989997,1.32680621491515,0.298046739937773,4.45167162436389,8.52043939991781e-06,0.00151113920619677,Abcb1b
ENSMUSG00000106718,5.56017216248762,5.49668239842706,1.60228630698523,3.43052447896737,0.000602415615873952,0.0406054105287329,Gm20052
ENSMUSG00000029204,28.9101433643215,2.19098612075407,0.603361914026715,3.63129668913286,0.000282000767548636,0.0235398549652478,Rhoh
ENSMUSG00000067149,606.941141500013,4.94793865304731,0.796084649128603,6.21534237403439,5.12128605128511e-10,4.26893334281622e-07,Jchain
ENSMUSG00000023078,16.1448191187487,3.14115048194359,0.849505914911064,3.69762049540579,0.000217629923376628,0.0192306413211284,Cxcl13
ENSMUSG00000048163,128.069284226735,1.35642842875504,0.320342856503565,4.23430209607294,2.29262580497329e-05,0.00335273061432555,Selplg
ENSMUSG00000046245,25.1432173716574,2.42083792616112,0.686465759191385,3.5265239289032,0.000421053114943707,0.0315247761838242,Pilra
ENSMUSG00000037053,2324.36722272854,1.08575235939488,0.130029191817611,8.35006619834909,6.82247176521558e-17,2.13261939290933e-13,Azgp1
ENSMUSG00000029826,536.257928860108,0.712865348089,0.193409861019998,3.68577560797323,0.000228007182944574,0.0200062302592806,Zc3hav1
ENSMUSG00000009281,365.097053882913,1.37986341539675,0.211602344418668,6.5210213959946,6.98302218708636e-11,6.98497743329875e-08,Rarres2
ENSMUSG00000039264,158.760892820713,1.12511959200158,0.298582383531137,3.76820487094895,0.000164425733477913,0.0155162049701214,Gimap3
ENSMUSG00000096336,13.143391940199,5.74295343540577,1.372615461649,4.18394925298776,2.86488089925745e-05,0.00402483576672646,Igkv1-135
ENSMUSG00000076508,19.6571566261172,4.19717548291104,1.06134152982538,3.95459460029005,7.66645338152487e-05,0.00859708518886962,Igkv17-127
ENSMUSG00000076514,20.1029289922356,5.60949340804436,1.22640216746058,4.57394283610858,4.78630477440635e-06,0.00093508690229359,Igkv17-121
ENSMUSG00000094335,31.2004503299412,4.28501929670454,0.743942877756604,5.75987676584286,8.41753689886642e-09,5.84714847860979e-06,Igkv1-117
ENSMUSG00000095771,16.8885458953531,3.85469632261852,0.911021754538192,4.2311792264198,2.32469341775337e-05,0.00336032417906119,Igkv14-111
ENSMUSG00000093861,43.6400422701394,5.60581816027321,0.882443622672099,6.35260770914567,2.11695096418983e-10,1.89066402719626e-07,Igkv1-110
ENSMUSG00000076522,17.1219062549131,3.38800741945,0.953387648730302,3.55365147006264,0.000379922343968046,0.0292812858824395,Igkv16-104
