Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,adj_pvalue,Gene_name
ENSMUSG00000044167,1590.2426116476981,0.04768239684695107,0.1526901531040565,0.3122820684740298,0.7548261664109467,0.9780269829052722,Foxo1
ENSMUSG00000120943,9.538016706888609,0.35590980948272194,1.147031632350858,0.31028770213885,0.7563421822440823,0.9780269829052722,Gm57054
ENSMUSG00000086174,14.95383811836326,-0.2367154707515862,0.7631178847676239,-0.31019515526577934,0.7564125544953308,0.9780269829052722,Gm6425
ENSMUSG00000139816,351.09441914697254,0.07643548966969932,0.24742842711966412,0.30891959569679006,0.7573826901779004,0.9780269829052722,Gm61030
ENSMUSG00000141528,67.28479184521711,-0.3003576567949939,0.9684684961765974,-0.31013673442220524,0.7564569784981424,0.9780269829052722,Gm64957
ENSMUSG00000048264,413.9905475121369,0.05278152336720483,0.1711428302397459,0.3084062785058871,0.7577732051045502,0.9780269829052722,Dip2c
ENSMUSG00000027198,2216.7693122108712,-0.04491007163357536,0.14521727004529866,-0.309261230565526,0.7571228198591183,0.9780269829052722,Ext2
ENSMUSG00000090383,19.227788171989136,0.2708852680478983,0.8722197749853869,0.3105699685064314,0.7561275605739105,0.9780269829052722,Vmn2r58
ENSMUSG00000052658,9.7366576574797,0.29182656149618574,0.9389278904514462,0.31080827874425215,0.7559463756616396,0.9780269829052722,5830454E08Rik
ENSMUSG00000040720,694.5393427369293,0.14234665699764154,0.4574657452300639,0.3111635318750567,0.755676305142781,0.9780269829052722,Virma
ENSMUSG00000028102,588.8488164145863,-0.04608318887562468,0.1486710497151584,-0.3099674682052512,0.7565856953721632,0.9780269829052722,Pex11b
ENSMUSG00000042558,737.2425112540137,0.046674515556552484,0.15129211818262805,0.3085059295700431,0.7576973889956562,0.9780269829052722,Adprs
ENSMUSG00000133032,22.55824719576265,-0.17115082303025417,0.5500367044184451,-0.31116254907245194,0.7556770522477674,0.9780269829052722,Gm75135
ENSMUSG00000044626,18.61031042088644,0.2395980751944416,0.7684219435890159,0.3118053527666938,0.7551884558008042,0.9780269829052722,Liph
ENSMUSG00000034868,450.4583953532647,-0.04969845982813222,0.15974548317292842,-0.3111102664125559,0.7557167967085693,0.9780269829052722,Myl12b
ENSMUSG00000106107,26.52627643442824,0.23133112717380622,0.7437511241890402,0.31103297817000475,0.7557755512066118,0.9780269829052722,Gm43190
ENSMUSG00000025010,107.2724753974667,0.10036684709390839,0.3236499192665405,0.310109291302655,0.7564778468967926,0.9780269829052722,Ccnj
ENSMUSG00000028069,170.16594585533906,0.07122901587396148,0.23055292655351226,0.3089486520025975,0.7573605869417928,0.9780269829052722,Gpatch4
ENSMUSG00000003354,8.41902557948373,-0.3014485232539218,0.9662473307725762,-0.31197863492455347,0.7550567604147326,0.9780269829052722,Ccdc65
ENSMUSG00000128858,18.943885935760793,-0.19783707622268704,0.6360199842560282,-0.31105481135801577,0.7557589534806941,0.9780269829052722,Gm36298
ENSMUSG00000086372,12.141744069708187,-0.23308709734395341,0.7525618695468737,-0.3097248303110253,0.7567702188140638,0.9780269829052722,Gm16246
ENSMUSG00000059248,1151.608440312372,-0.05133266610512905,0.16490018714110197,-0.31129537810169167,0.7555760806043044,0.9780269829052722,Septin9
ENSMUSG00000113816,21.214314747404153,-0.1992899214877783,0.6426466062862479,-0.3101081053542676,0.756478748724063,0.9780269829052722,Gm47003
ENSMUSG00000041115,695.6376256466386,-0.05482089118795516,0.1769929837126198,-0.3097348269859489,0.7567626161790919,0.9780269829052722,Iqsec2
ENSMUSG00000025737,899.7168296300757,-0.042169109412662345,0.13623606353280776,-0.3095297112904864,0.7569186147369609,0.9780269829052722,Wdr24
ENSMUSG00000032024,101.61838737750074,-0.08558450917190656,0.2750495854274553,-0.31116029147580593,0.7556787684240921,0.9780269829052722,Clmp
ENSMUSG00000080756,11.264873678214572,-0.2671884004838179,0.8616295656779133,-0.31009660198184974,0.7564874962171815,0.9780269829052722,Gm12633
ENSMUSG00000063823,16.1716037195891,0.3027981969304263,0.9787604212355524,0.3093690655657946,0.7570407990487455,0.9780269829052722,Or13a21
ENSMUSG00000063236,267.271482365866,-0.06460875889015637,0.2091251978915415,-0.30894774776813066,0.7573612747932057,0.9780269829052722,1110038F14Rik
ENSMUSG00000020380,273.6396521505222,0.06408902171927915,0.20541864402436408,0.31199223431577977,0.755046425104394,0.9780269829052722,Rad50
ENSMUSG00000022550,679.5645090883638,0.05401274399517131,0.17379647823313937,0.31078157937536505,0.7559666742598766,0.9780269829052722,Adck5
ENSMUSG00000033885,1962.6395930730305,-0.04381830698559902,0.14151547717927532,-0.30963614622935487,0.756837665540973,0.9780269829052722,Pxk
ENSMUSG00000039652,449.42946028892396,-0.07773141019542343,0.24943427685879588,-0.3116308278650371,0.755321102871404,0.9780269829052722,Cpeb3
ENSMUSG00000063704,482.2628962608763,0.06302193076451383,0.20402162155810644,0.30889829363778903,0.7573988948566792,0.9780269829052722,Mapk15
ENSMUSG00000118333,8.130217286502592,0.32823384135891914,1.0590422609143264,0.3099346017367973,0.7566106891465014,0.9780269829052722,4921531P14Rik
ENSMUSG00000133611,38.605654707330146,-0.13877267533149296,0.449070125383161,-0.30902228290756967,0.7573045765366435,0.9780269829052722,Gm64114
ENSMUSG00000028351,21.8771923616705,0.1934021358099574,0.6246273084049628,0.309628050531165,0.756843822638354,0.9780269829052722,Brinp1
ENSMUSG00000046862,441.62442808166554,-0.05193774315275232,0.16666141987192992,-0.3116362694657444,0.755316966891914,0.9780269829052722,Pramel12
ENSMUSG00000142476,9.640634500920312,-0.32078465639659165,1.0377257452690747,-0.30912276953619816,0.7572281392666841,0.9780269829052722,Gm34291
ENSMUSG00000096967,48.479328186216534,0.15673252485842284,0.5026102872313795,0.31183708101515667,0.7551643416264655,0.9780269829052722,Gm26621
ENSMUSG00000064368,14452.33284729759,-0.05997510142984301,0.19231614122421073,-0.31185682620327415,0.7551493349648811,0.9780269829052722,mt-Nd6
